dataset,contrast,seed,gamma,n_cal_59_80,n_target_59_80,censoring_model_59_80,L_dir_59_80,U_dir_59_80,L_sep_59_80,U_sep_59_80,W_dir_59_80,W_sep_59_80,ID_width_ratio_59_80,dir_pointwise_lower_59_80,dir_pointwise_upper_59_80,sep_pointwise_lower_59_80,sep_pointwise_upper_59_80,dir_sim_lower_59_80,dir_sim_upper_59_80,sep_sim_lower_59_80,sep_sim_upper_59_80,BandWidth_dir_59_80,BandWidth_sep_59_80,band_ratio_59_80,action_dir_59_80,action_sep_59_80,direct_sim_critical_59_80,separate_sim_critical_59_80,bootstrap_requested_59_80,bootstrap_valid_59_80,n_cal_60_80,n_target_60_80,censoring_model_60_80,L_dir_60_80,U_dir_60_80,L_sep_60_80,U_sep_60_80,W_dir_60_80,W_sep_60_80,ID_width_ratio_60_80,dir_pointwise_lower_60_80,dir_pointwise_upper_60_80,sep_pointwise_lower_60_80,sep_pointwise_upper_60_80,dir_sim_lower_60_80,dir_sim_upper_60_80,sep_sim_lower_60_80,sep_sim_upper_60_80,BandWidth_dir_60_80,BandWidth_sep_60_80,band_ratio_60_80,action_dir_60_80,action_sep_60_80,direct_sim_critical_60_80,separate_sim_critical_60_80,bootstrap_requested_60_80,bootstrap_valid_60_80,direct_action_changed,separate_action_changed
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0044302070108709,0.0071823565709305,-0.0164249390031529,0.0280375025849544,0.0027521495600596,0.0444624415881074,16.15553247300412,-0.0035238998346899,0.01566586302507,-0.0222718997308253,0.0424150967020628,-0.0048998705711842,0.017133413920526,-0.0251919714575845,0.0495955119700306,0.0220332844917102,0.0747874834276151,3.394295728163137,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0044302070108709,0.0071823565709306,-0.0164249390031529,0.0280375025849544,0.0027521495600596,0.0444624415881073,16.15553247300407,-0.0035238998346899,0.01566586302507,-0.0222718997308253,0.0424150967020628,-0.0048998705711842,0.017133413920526,-0.0251919714575845,0.0495955119700307,0.0220332844917102,0.0747874834276152,3.394295728163133,DEFER,DEFER,2.299015639197527,2.938803365080923,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.003127932637859,0.0086246181304148,-0.0385564890113938,0.0503090397796676,0.0054966854925557,0.0888655287910614,16.167111782439413,-0.0045506322462547,0.0173566766577888,-0.0488416327018646,0.0714844215321894,-0.005878937332414,0.0188672242574514,-0.0539782085564034,0.0820597676716332,0.0247461615898654,0.1360379762280367,5.497336454949431,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.003127932637859,0.0086246181304148,-0.0385564890113937,0.0503090397796676,0.0054966854925557,0.0888655287910614,16.16711178243937,-0.0045506322462547,0.0173566766577889,-0.0488416327018645,0.0714844215321894,-0.005878937332414,0.0188672242574515,-0.0539782085564034,0.0820597676716334,0.0247461615898655,0.1360379762280368,5.497336454949423,DEFER,DEFER,2.299015639197527,2.938803365080923,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0018788357196521,0.0101048677697476,-0.0605824460997841,0.0725661495891839,0.0082260320500954,0.133148595688968,16.186248105783,-0.0055204818217294,0.0190712610238713,-0.077260485738803,0.1006020327936944,-0.0068004802684,0.0206223458872157,-0.0855897826634728,0.1146036301522597,0.0274228261556158,0.2001934128157326,7.300247307833938,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0018788357196521,0.0101048677697476,-0.060582446099784,0.0725661495891838,0.0082260320500954,0.1331485956889679,16.186248105782965,-0.0055204818217295,0.0190712610238714,-0.0772604857388029,0.1006020327936944,-0.0068004802684,0.0206223458872158,-0.0855897826634728,0.1146036301522598,0.0274228261556158,0.2001934128157327,7.300247307833929,DEFER,DEFER,2.299015639197527,2.938803365080923,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,52,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0004518307456013,0.0131574532188944,-0.104196375325137,0.11690199779843,0.0136092839644958,0.2210983731235671,16.246142978600005,-0.0072916903732418,0.0225402657689617,-0.1340534090529536,0.1582074872899092,-0.0084749089133113,0.0241633864719616,-0.1489645199863424,0.1788361519315528,0.032638295385273,0.3278006719178953,10.043437258240036,DEFER,DEFER,2.299015639197528,2.9388033650809144,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0004518307456013,0.0131574532188944,-0.1041963753251369,0.11690199779843,0.0136092839644958,0.221098373123567,16.246142978599966,-0.0072916903732418,0.0225402657689618,-0.1340534090529535,0.1582074872899092,-0.0084749089133113,0.0241633864719617,-0.1489645199863424,0.178836151931553,0.0326382953852731,0.3278006719178955,10.043437258240024,DEFER,DEFER,2.299015639197527,2.938803365080923,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.001723464104513,0.001723464104513,0.001723464104513,0.001723464104513,0.0,0.0,inf,-0.0104456481679827,0.0138925763770088,-0.0104456481679827,0.0138925763770088,-0.013146208845154,0.0165931370541801,-0.0150064618092717,0.0184533900182979,0.0297393458993341,0.0334598518275696,1.1251038251086347,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0016459294557753,0.0016459294557753,0.0016459294557753,0.0016459294557753,0.0,0.0,inf,-0.0102464375805174,0.0135382964920681,-0.0102464375805174,0.0135382964920681,-0.013362545295603,0.0166544042071537,-0.0146435111505995,0.0179353700621502,0.0300169495027567,0.0325788812127497,1.0853495026121078,DEFER,DEFER,2.4735252356246,2.6846393841836558,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0001514825101948,0.0033563971899078,-0.01201024258319,0.0155181222832926,0.0032049146797129,0.0275283648664827,8.589422065035507,-0.0116377750435113,0.015929692574,-0.0236600391702379,0.0329779174942521,-0.0142540386336289,0.018719949277727,-0.0280262205319251,0.0395216053483148,0.032973987911356,0.06754782588024,2.048518549282813,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",8.891263067397255e-05,0.0032637207054896,-0.012106972085178,0.0154596054213416,0.0031748080748156,0.0275665775065196,8.682911488474774,-0.0114092000738009,0.0155764067784183,-0.0235299507771085,0.032838689485256,-0.014422002958037,0.0188026489510818,-0.0277534731040443,0.0392644170949459,0.0332246519091189,0.0670178901989902,2.01711338864611,DEFER,DEFER,2.4735252356246,2.6846393841836558,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0013593559512534,0.005049597026906,-0.0257192825564941,0.0294095236321467,0.0064089529781595,0.0551288061886409,8.601842824640615,-0.0127946350040638,0.0180494562309853,-0.0420546702036441,0.0540292984980375,-0.0153323439388641,0.02093437567204,-0.0481769457771265,0.0632564469160535,0.0362667196109041,0.11143339269318,3.072607445302991,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0014071753550605,0.0049416433511458,-0.0258354669811931,0.0293699349772785,0.0063488187062063,0.0552054019584717,8.695381694315062,-0.0125391294582779,0.017698252592494,-0.0422128495948913,0.0541135969181787,-0.0154559893196624,0.0210408141156951,-0.0482682089710398,0.0632622972244632,0.0364968034353575,0.111530506195503,3.055897933446243,DEFER,DEFER,2.4735252356246,2.6846393841836558,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0028093215039097,0.0068018591790525,-0.0394396011377876,0.0434321388129305,0.0096111806829623,0.0828717399507182,8.622430758962265,-0.0139176541899124,0.0202483145099034,-0.0626740553513657,0.0758557666759724,-0.0163828074212255,0.0232323422434554,-0.0713820049003806,0.0880076904109575,0.039615149664681,0.1593896953113382,4.023453064306921,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0028426370199638,0.0066785385419837,-0.0395755714381583,0.0434114729601781,0.0095211755619476,0.0829870443983364,8.716050224932614,-0.0136381168166611,0.0198998040653579,-0.063083679581327,0.0761366924167584,-0.0164668117080883,0.0233641175510459,-0.0717755472880255,0.0882364869411395,0.0398309292591343,0.160012034229165,4.017280972486218,DEFER,DEFER,2.4735252356246,2.6846393841836558,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,42,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0055298062771495,0.0104760293835488,-0.0670511993117819,0.0719974224181812,0.0160058356606983,0.1390486217299631,8.687370324024455,-0.0160680938119999,0.0248644306948944,-0.1057931679817466,0.1206374441704933,-0.0184067430317679,0.0280574944055976,-0.1203131177729672,0.1388670462772903,0.0464642374373655,0.2591801640502575,5.578056981988266,DEFER,DEFER,2.3949177878083363,2.6945311638838683,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0055349567879098,0.0103219025859241,-0.0672279141021597,0.072014859900174,0.0158568593738339,0.1392427740023337,8.781232822945015,-0.0157506476147955,0.0245213052981005,-0.1065746031929362,0.1212399079552764,-0.0184274228020598,0.0282419160231133,-0.121122614210701,0.1394403349290291,0.0466693388251731,0.2605629491397302,5.583172071835397,DEFER,DEFER,2.4735252356246,2.6846393841836558,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0221369752294749,0.0221369752294749,0.0221369752294749,0.0221369752294749,0.0,0.0,inf,-0.011773495931095,0.0560474463900449,-0.011773495931095,0.0560474463900449,-0.0156808266269402,0.0599547770858902,-0.0213821549652635,0.0656561054242134,0.0756356037128304,0.087038260389477,1.150757792850304,DEFER,DEFER,2.185800641402824,2.5153271217114925,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0221369752294751,0.0221369752294751,0.0221369752294751,0.0221369752294751,0.0,0.0,inf,-0.011773495931095,0.0560474463900453,-0.011773495931095,0.0560474463900453,-0.0156808266269405,0.0599547770858907,-0.0213821549652636,0.0656561054242139,0.0756356037128313,0.0870382603894775,1.150757792850298,DEFER,DEFER,2.185800641402833,2.51532712171149,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0199785586603412,0.0243501097262718,0.0073377630433607,0.0369909053432523,0.0043715510659306,0.0296531422998915,6.78320848885681,-0.013987032056182,0.0582326230689251,-0.0263751960043341,0.0728493651653976,-0.017900713897427,0.0621367323279576,-0.0359278892414263,0.0830099940841152,0.0800374462253847,0.1189378833255416,1.486027964843026,DEFER,DEFER,2.185800641402824,2.5153271217114925,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0199785586603414,0.024350109726272,0.0073377630433609,0.0369909053432524,0.0043715510659306,0.0296531422998915,6.783208488856788,-0.013987032056182,0.0582326230689255,-0.0263751960043341,0.072849365165398,-0.0179007138974273,0.0621367323279582,-0.0359278892414264,0.0830099940841156,0.0800374462253855,0.118937883325542,1.486027964843016,DEFER,DEFER,2.185800641402833,2.51532712171149,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0178725760424966,0.0266196494703397,-0.0074328762781309,0.0519251017909673,0.008747073427843,0.0593579780690983,6.786038617231006,-0.0161753267667673,0.0605007436105113,-0.0427203417667714,0.09120711915163,-0.0200984930107823,0.0644046893420778,-0.0527191773021086,0.1023378259237548,0.0845031823528602,0.1550570032258635,1.8349250159407189,DEFER,DEFER,2.185800641402824,2.5153271217114925,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0178725760424968,0.0266196494703399,-0.0074328762781308,0.0519251017909675,0.008747073427843,0.0593579780690983,6.786038617231007,-0.0161753267667674,0.0605007436105117,-0.0427203417667715,0.0912071191516304,-0.0200984930107826,0.0644046893420784,-0.0527191773021087,0.1023378259237552,0.084503182352861,0.155057003225864,1.834925015940707,DEFER,DEFER,2.185800641402833,2.51532712171149,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0158162580939316,0.0289465798629918,-0.0222006630467761,0.0669635010036997,0.0131303217690602,0.0891641640504759,6.790706703058789,-0.0183406354069032,0.0628515430881271,-0.0605875480435874,0.1107658386754218,-0.0222763600926078,0.066758239132655,-0.071464615707191,0.1231773951410978,0.0890345992252628,0.1946420108482889,2.186139012720583,DEFER,DEFER,2.185800641402824,2.5153271217114925,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0158162580939318,0.028946579862992,-0.022200663046776,0.0669635010036999,0.0131303217690602,0.0891641640504759,6.790706703058786,-0.0183406354069033,0.0628515430881275,-0.0605875480435875,0.1107658386754221,-0.022276360092608,0.0667582391326556,-0.0714646157071911,0.1231773951410981,0.0890345992252637,0.1946420108482892,2.1861390127205658,DEFER,DEFER,2.185800641402833,2.51532712171149,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,42,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0118398013388683,0.0337724795287809,-0.0518224544696668,0.097434735337316,0.0219326781899125,0.1492571898069829,6.805242319911043,-0.0226106741256909,0.0677928179707337,-0.0994844349656842,0.1522383092837933,-0.026580226764218,0.0717128081132432,-0.1129896356840963,0.1677671072592647,0.0982930348774612,0.2807567429433611,2.856323881884119,DEFER,DEFER,2.185800641402824,2.5153271217114925,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.0118398013388685,0.0337724795287811,-0.0518224544696667,0.0974347353373163,0.0219326781899126,0.149257189806983,6.8052423199110335,-0.022610674125691,0.0677928179707341,-0.0994844349656843,0.1522383092837936,-0.0265802267642183,0.0717128081132437,-0.1129896356840964,0.167767107259265,0.098293034877462,0.2807567429433614,2.856323881884097,DEFER,DEFER,2.185800641402833,2.51532712171149,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,62,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0005177135231747,-0.0005177135231747,-0.0005177135231747,-0.0005177135231747,0.0,0.0,inf,-0.0091458839763974,0.0081104569300478,-0.0091458839763974,0.0081104569300478,-0.010990428117845,0.0099550010714954,-0.0118221803214136,0.010786753275064,0.0209454291893404,0.0226089335964776,1.079420879472063,DEFER,DEFER,2.3789682340193106,2.567907983401223,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.000547183915576,-0.000547183915576,-0.000547183915576,-0.000547183915576,0.0,0.0,inf,-0.0091367248079943,0.0080423569768422,-0.0091367248079943,0.0080423569768422,-0.0113475451966437,0.0102531773654915,-0.0119380627456159,0.0108436949144637,0.0216007225621352,0.0227817576600796,1.054675721821209,DEFER,DEFER,2.464429635534771,2.599174104735214,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,62,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0016499284410519,0.0006534611813006,-0.011800176246248,0.0108037089864966,0.0023033896223525,0.0226038852327447,9.813313828191156,-0.0100514497836145,0.0095294438801326,-0.0202904348508335,0.0240826484423547,-0.0118475405140523,0.01142696572158,-0.022923953531866,0.0282015259406697,0.0232745062356324,0.0511254794725357,2.1966300360978,DEFER,DEFER,2.3789682340193106,2.567907983401223,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0016658748978241,0.0006102490557189,-0.011853433786807,0.0107978079447018,0.0022761239535431,0.0226512417315089,9.951673192599609,-0.0100109391178886,0.0094656318657937,-0.0203940851308428,0.0240018685259886,-0.0121588348382048,0.0117448760199357,-0.0231794785437974,0.0283081564056657,0.0239037108581405,0.0514876349494631,2.1539599125433995,DEFER,DEFER,2.464429635534771,2.599174104735214,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,62,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0027427292229214,0.00186302403356,-0.0230786508268157,0.0221989456374543,0.0046057532564815,0.0452775964642701,9.830660468090086,-0.0109392880090175,0.0110071256206107,-0.0360673126505063,0.0416456412937927,-0.0126915615148425,0.0129619663487393,-0.0400961514818499,0.0476776408688894,0.0256535278635818,0.0877737923507394,3.4215096191640875,DEFER,DEFER,2.3789682340193106,2.567907983401223,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0027453998998192,0.0018058838550636,-0.0231561836126334,0.0222166675678779,0.0045512837548828,0.0453728511805113,9.969242443262925,-0.0108681418990564,0.0109473806507008,-0.036244009110924,0.0415854554402052,-0.0129588151781722,0.0133002662998518,-0.0405123888239414,0.047902268055928,0.0262590814780241,0.0884146568798695,3.3670125496911387,DEFER,DEFER,2.464429635534771,2.599174104735214,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,62,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0037957684277481,0.0031102721702516,-0.0343877052252566,0.0337022089677601,0.0069060405979998,0.0680899141930167,9.859472041438206,-0.0118092456293358,0.0125416141951251,-0.0534574519612497,0.0597841881842115,-0.013522379659887,0.01455786164553,-0.0593725290643986,0.0678743280378703,0.0280802413054171,0.127246857102269,4.531544288322091,DEFER,DEFER,2.3789682340193106,2.567907983401223,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0037854404802807,0.0030390499767802,-0.0344902623985537,0.0337438718950531,0.006824490457061,0.0682341342936068,9.998421819611112,-0.0117084902503404,0.012485549707267,-0.0536798521079049,0.0597558290586593,-0.013747765712361,0.0149169385867314,-0.0599382221807044,0.0682392024248091,0.0286647042990925,0.1281774246055135,4.471611612249269,DEFER,DEFER,2.464429635534771,2.599174104735214,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,62,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0057816693229496,0.0057142507161189,-0.0572307181478132,0.0571632995409824,0.0114959200390686,0.1143940176887957,9.950836235814934,-0.01349384573429,0.0157711348149436,-0.0895589714675616,0.0969782262724053,-0.0151425671978344,0.0179211116549092,-0.0995865881760477,0.1093280683931756,0.0330636788527437,0.2089146565692233,6.318554492973098,DEFER,DEFER,2.3789682340193106,2.567907983401223,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0057462833711402,0.0056145349708636,-0.0573865207144609,0.0572547723141843,0.0113608183420038,0.1146412930286453,10.090936196452253,-0.0133381564287542,0.0157208299287285,-0.0898687748355342,0.0970349463872765,-0.0152921919184305,0.018322040310796,-0.1004623294746585,0.1100085979702738,0.0336142322292265,0.2104709274449324,6.261363520358336,DEFER,DEFER,2.464429635534771,2.599174104735214,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0027152813995012,-0.0027152813995012,-0.0027152813995012,-0.0027152813995012,0.0,0.0,inf,-0.0144276891407282,0.0089971263417257,-0.0144276891407282,0.0089971263417256,-0.0170561485725824,0.0116255857735799,-0.0182619736014966,0.0128314108024941,0.0286817343461623,0.0310933844039908,1.084083132098013,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0027152813995012,-0.0027152813995012,-0.0027152813995012,-0.0027152813995012,0.0,0.0,inf,-0.0144276891407282,0.0089971263417257,-0.0144276891407282,0.0089971263417257,-0.0170561485725824,0.0116255857735799,-0.0182619736014966,0.0128314108024941,0.0286817343461623,0.0310933844039908,1.0840831320980129,DEFER,DEFER,2.3998125566765243,2.601596312890025,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0042334633590509,-0.0011511491826782,-0.0152613323509961,0.0098767198092669,0.0030823141763726,0.025138052160263,8.155577505030973,-0.0157301820665269,0.0108029847338201,-0.0256589021808845,0.0258157835309905,-0.0183102372857174,0.0134856915466873,-0.0290627488799851,0.0310337460283412,0.0317959288324048,0.0600964949083263,1.890068858346386,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0042334633590509,-0.0011511491826783,-0.0152613323509961,0.0098767198092669,0.0030823141763726,0.025138052160263,8.155577505030962,-0.0157301820665269,0.0108029847338201,-0.0256589021808845,0.0258157835309905,-0.0183102372857174,0.0134856915466873,-0.0290627488799851,0.0310337460283412,0.0317959288324048,0.0600964949083263,1.8900688583463852,DEFER,DEFER,2.3998125566765243,2.601596312890025,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0057045645184012,0.0004576768943424,-0.0277905854178465,0.0225436977937877,0.0061622414127436,0.0503342832116343,8.168177752261023,-0.0170118684792561,0.0126788227253368,-0.040677193610773,0.0439674748608891,-0.019549415873558,0.0154214514603724,-0.0448958754256338,0.0509809649403208,0.0349708673339304,0.0958768403659547,2.7416203164320776,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0057045645184012,0.0004576768943424,-0.0277905854178465,0.0225436977937877,0.0061622414127436,0.0503342832116343,8.168177752261021,-0.0170118684792561,0.0126788227253368,-0.040677193610773,0.0439674748608891,-0.019549415873558,0.0154214514603724,-0.0448958754256338,0.0509809649403208,0.0349708673339305,0.0958768403659546,2.741620316432076,DEFER,DEFER,2.3998125566765243,2.601596312890025,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0071275666387706,0.0021097936010082,-0.0403315990850781,0.0353138260473157,0.0092373602397788,0.0756454251323939,8.18907384456459,-0.0182714850519418,0.0146219574726789,-0.0579314630550477,0.0627298017035635,-0.0207723660072564,0.0174298955045522,-0.0636931208134398,0.0717049545293602,0.0382022615118086,0.1353980753428,3.544242408291649,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0071275666387706,0.0021097936010082,-0.0403315990850781,0.0353138260473158,0.0092373602397788,0.0756454251323939,8.189073844564591,-0.0182714850519418,0.0146219574726789,-0.0579314630550476,0.0627298017035635,-0.0207723660072564,0.0174298955045522,-0.0636931208134397,0.0717049545293602,0.0382022615118086,0.1353980753428,3.544242408291647,DEFER,DEFER,2.3998125566765243,2.601596312890025,999,999,False,False
NSCLC-VA,InductiveSparsePCA_SRDO,62,0.5,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0098257334569833,0.0055373805441219,-0.0655559818825118,0.0612676289696504,0.0153631140011052,0.1268236108521623,8.255071910749216,-0.0207178795800689,0.0186958840018557,-0.0946503946943701,0.1012128207803858,-0.0231622586388328,0.0216488714051907,-0.1041750165658423,0.1142896561865849,0.0448111300440235,0.2184646727524273,4.8752323928854775,DEFER,DEFER,2.3998125566765256,2.6015963128900275,999,999,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0098257334569833,0.0055373805441219,-0.0655559818825119,0.0612676289696504,0.0153631140011052,0.1268236108521623,8.255071910749223,-0.0207178795800689,0.0186958840018557,-0.0946503946943702,0.1012128207803858,-0.0231622586388328,0.0216488714051907,-0.1041750165658423,0.1142896561865848,0.0448111300440235,0.2184646727524272,4.875232392885475,DEFER,DEFER,2.3998125566765243,2.601596312890025,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.010379522092933,-0.010379522092933,-0.0103795220929329,-0.0103795220929329,0.0,0.0,inf,-0.0260403491285648,0.0052813049426988,-0.0260403491285648,0.0052813049426988,-0.0274597819882181,0.0067007378023521,-0.0305019748158785,0.0097429306300125,0.0341605197905703,0.040244905445891,1.178111623963058,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0102110076212175,-0.0102110076212175,-0.0102110076212175,-0.0102110076212175,0.0,0.0,inf,-0.0258269659705631,0.005404950728128,-0.0258269659705631,0.005404950728128,-0.0283218996570493,0.0078998844146142,-0.0305507662813576,0.0101287510389225,0.0362217840716636,0.0406795173202802,1.1230677439796208,DEFER,DEFER,2.273103918698093,2.552849689803504,999,999,False,False
NSCLC-Stanford,InductiveSparsePCA_SRDO,72,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0117364411156945,-0.008956273287676,-0.0276908129135097,0.0069980985101392,0.0027801678280184,0.034688911423649,12.47727244163274,-0.027167871153174,0.006963014514453,-0.0423697051493565,0.0277647941998333,-0.0285665124137412,0.0084058731934493,-0.0465515866369532,0.0336810349397993,0.0369723856071905,0.0802326215767526,2.17006882999588,DEFER,DEFER,2.137607047519009,2.5183397101474965,999,999,114,60,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0115468222142995,-0.0088100585526616,-0.0276022912398574,0.0072454104728962,0.0027367636616379,0.0348477017127537,12.733179046924898,-0.0269443625282255,0.0070507442849234,-0.042115725819412,0.0281345006790108,-0.0294043999565306,0.0095847963366098,-0.0465060146024548,0.0344534142288792,0.0389891962931404,0.080959428831334,2.076458007049959,DEFER,DEFER,2.273103918698093,2.552849689803504,999,999,False,False
