dataset,contrast,seed,gamma,n_cal,n_target,censoring_model,L_dir,U_dir,L_sep,U_sep,W_dir,W_sep,ID_width_ratio,dir_pointwise_lower,dir_pointwise_upper,sep_pointwise_lower,sep_pointwise_upper,dir_sim_lower,dir_sim_upper,sep_sim_lower,sep_sim_upper,BandWidth_dir,BandWidth_sep,band_ratio,action_dir,action_sep,direct_sim_critical,separate_sim_critical,bootstrap_requested,bootstrap_valid
NSCLC-Stanford,InductiveSparsePCA,62,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.018969174586792186,0.0038071276848103117,-0.06285589112498408,0.0476938442230022,0.0227763022716025,0.11054973534798627,4.853717430937844,-0.047796377502972456,0.03201360747161804,-0.10717900603571043,0.09163051262256774,-0.05467483771115551,0.038743956905470944,-0.12036901203453249,0.10470551696117927,0.09341879461662646,0.22507452899571176,2.4093067130589323,DEFER,DEFER,2.4276310806620884,2.5432248127924972,999,999
NSCLC-Stanford,InductiveSparsePCA,52,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.014852701903381576,0.014852701903381576,0.014852701903381588,0.014852701903381588,0.0,0.0,inf,-0.003947828994730012,0.03365323280149316,-0.00394782899473,0.033653232801493176,-0.0074971199872649,0.03720252379402805,-0.010418187176977216,0.040123590983740395,0.04469964378129295,0.050541778160717615,1.1306975600971036,DEFER,DEFER,2.3299792013294662,2.6345017980202257,999,999
NSCLC-Stanford,InductiveSparsePCA,52,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.012706581206076858,0.017048272170664742,-0.008860203960737612,0.03861505733747919,0.004341690964587884,0.0474752612982168,10.934739871040819,-0.005896647646533686,0.03604389175714268,-0.026282996120531404,0.06257390374779843,-0.00940869062853628,0.039630012907725595,-0.032279194122580256,0.07081953887099512,0.04903870353626187,0.10309873299357539,2.1023951605355675,DEFER,DEFER,2.3299792013294662,2.6345017980202257,999,999
NSCLC-Stanford,InductiveSparsePCA,52,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.010613758713245427,0.019288766031179627,-0.03250296118061535,0.06240548592504039,0.0086750073179342,0.09490844710565574,10.94044576878311,-0.007792871964834585,0.03847411606280042,-0.053083324397022597,0.0934025520667377,-0.011267799817812814,0.04209605580614566,-0.060166226590187555,0.10407044871404647,0.05336385562395847,0.16423667530423403,3.0776763294910348,DEFER,DEFER,2.3299792013294662,2.6345017980202257,999,999
NSCLC-Stanford,InductiveSparsePCA,52,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.008577425037559837,0.021568977018710925,-0.05605465811504623,0.0862010601713169,0.012991551981151088,0.14225571828636313,10.9498633029184,-0.00963594481475652,0.04093539588822962,-0.0826549601965061,0.12498685128859166,-0.013074387585913907,0.04459151902771738,-0.0918096741328189,0.13833530204621347,0.05766590661363129,0.23014497617903237,3.991005946044206,DEFER,DEFER,2.3299792013294662,2.6345017980202257,999,999
NSCLC-Stanford,InductiveSparsePCA,52,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.004683907486260937,0.026224429874350138,-0.10279512569958604,0.1337034630601972,0.0215405223880892,0.23649858875978325,10.979241101903582,-0.013161832790809328,0.04591348534278876,-0.14427231195081114,0.18847906920658836,-0.01653087197187228,0.04963051799491819,-0.1585470286006565,0.2073305470365284,0.06616138996679047,0.3658775756371849,5.53007691979924,DEFER,DEFER,2.3299792013294662,2.6345017980202257,999,999
NSCLC-Stanford,InductiveSparsePCA,42,0.0,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.008392664298270819,0.008392664298270819,0.008392664298270833,0.008392664298270833,0.0,0.0,inf,-0.015093177999391298,0.031878506595932936,-0.01509317799939128,0.03187850659593294,-0.019051156917870342,0.03583648551441198,-0.021996232290725566,0.03878156088726723,0.05488764243228232,0.0607777931779928,1.1073128756254644,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999
NSCLC-Stanford,InductiveSparsePCA,42,0.1,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.005256070683944026,0.011656312152065772,-0.005877550310944266,0.022789933146954072,0.0064002414681217455,0.028667483457898338,4.47912529561346,-0.01729054593672283,0.03610399655732699,-0.025224969345449138,0.05216158463731364,-0.021090240754417823,0.040224071036890574,-0.03091164143920139,0.06079461990572659,0.0613143117913084,0.09170626134492799,1.4956746421139444,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999
NSCLC-Stanford,InductiveSparsePCA,42,0.2,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.002247594336046068,0.015045181193392427,-0.020057655575473343,0.037350431104911805,0.012797586857346359,0.05740808668038515,4.485852475182106,-0.01938626290497917,0.04047320237546938,-0.03821710291425342,0.07351799864670325,-0.023032133885467133,0.044758489251781136,-0.04355460153539945,0.08414851720176222,0.06779062313724826,0.12770311873716167,1.8837873562338427,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999
NSCLC-Stanford,InductiveSparsePCA,42,0.3,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.0006324428960388964,0.018556640776325534,-0.034184646385499076,0.05210884426578566,0.01918908367236443,0.08629349065128473,4.4970094520752,-0.021383623085798314,0.044979059463190925,-0.054583431252722886,0.09555350562379357,-0.02488073988849453,0.04943192833680378,-0.060579125068214085,0.10832293719120278,0.0743126682252983,0.16890206225941687,2.2728569205366984,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999
NSCLC-Stanford,InductiveSparsePCA,42,0.5,114,59,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",-0.006009427788514524,0.025932659811401818,-0.062423213509561995,0.08234644553244934,0.03194208759991634,0.14476965904201133,4.532254148673442,-0.0250989705712122,0.054366541231798356,-0.09358207265798646,0.14101347840910572,-0.028316057995189423,0.059158394204585504,-0.10274041127030964,0.15825713132673458,0.08747445219977493,0.2609975425970442,2.9837002237061827,DEFER,DEFER,2.2902691970790965,2.536044570574078,999,999
NSCLC-VA,InductiveSparsePCA,42,0.0,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.032543738719225716,0.032543738719225716,0.03254373871922572,0.03254373871922572,0.0,0.0,inf,-0.012623615740439902,0.07771109317889133,-0.012623615740439895,0.07771109317889134,-0.020458852691252756,0.0855463301297042,-0.022572217024708754,0.0876596944631602,0.10600518282095694,0.11023191148786896,1.0398728491799403,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999
NSCLC-VA,InductiveSparsePCA,42,0.1,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.02857211683871492,0.03668210580353733,0.016325704210687852,0.04892851843156437,0.008109988964822415,0.03260281422087652,4.020081206311533,-0.01590374821109431,0.08258448495011755,-0.02557126939310382,0.09850051443304106,-0.023619031637065663,0.09054722754423339,-0.034799533708957796,0.10941928594365638,0.11416625918129905,0.14421881965261418,1.2632350458605364,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999
NSCLC-VA,InductiveSparsePCA,42,0.2,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.024764243915874284,0.040988833511019125,0.00024580422045228367,0.06550727320644109,0.01622458959514484,0.06526146898598881,4.022380264430116,-0.01906674083254961,0.0876653465215968,-0.03978665179389064,0.12033270086739739,-0.026670156073485288,0.0957623790764294,-0.048604235822912754,0.13240859786343362,0.12243253514991469,0.18101283368634638,1.4784700281236685,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999
NSCLC-VA,InductiveSparsePCA,42,0.3,114,80,"unpenalized Cox PH for censoring, H=Z=(q0,q1), Breslow baseline",0.021115916787613775,0.045463990616895364,-0.015724926730990213,0.08230483413549933,0.02434807382928159,0.09802976086648954,4.026181354378701,-0.022118575285286293,0.09294795217210647,-0.055465699907061704,0.14298372821941213,-0.029618516202607848,0.10118505382659027,-0.06421903761716298,0.15634891488648392,0.13080357002919812,0.2205679525036469,1.686253306805093,DEFER,DEFER,2.2999613657823894,2.39166737843992,999,999
